|Id|LIMIT_BAL|SEX|EDUCATION|MARRIAGE|AGE|PAY_0|PAY_2|PAY_3|PAY_4|PAY_5|PAY_6|BILL_AMT1|BILL_AMT2|BILL_AMT3|BILL_AMT4|BILL_AMT5|BILL_AMT6|PAY_AMT1|PAY_AMT2|PAY_AMT3|PAY_AMT4|PAY_AMT5|PAY_AMT6|Prediction|Score
2269|2269|70000.0|2.0|2.0|1.0|38.0|1.0|2.0|0.0|0.0|2.0|0.0|73688.0|70254.0|71281.0|73229.0|71426.0|68911.0|0.0|2800.0|6500.0|0.0|2821.0|5500.0|1|0.6794365644454956
2270|2270|150000.0|2.0|1.0|2.0|28.0|0.0|0.0|-1.0|4.0|3.0|2.0|8982.0|0.0|1187.0|1182.0|882.0|441.0|0.0|1187.0|0.0|0.0|0.0|583.0|1|0.7196685671806335
2271|2271|240000.0|2.0|1.0|1.0|41.0|0.0|0.0|0.0|0.0|0.0|0.0|126395.0|129371.0|132218.0|136003.0|139798.0|142574.0|5000.0|5000.0|6000.0|6000.0|5098.0|5281.0|0|0.7411741018295288
2272|2272|150000.0|2.0|2.0|2.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|61162.0|50928.0|47542.0|46644.0|31595.0|24473.0|3000.0|5000.0|5065.0|5000.0|2000.0|5000.0|0|0.7497519850730896
2273|2273|290000.0|2.0|1.0|2.0|27.0|2.0|0.0|0.0|0.0|2.0|2.0|232523.0|243753.0|253145.0|267412.0|273095.0|278260.0|16500.0|15000.0|20000.0|10000.0|9701.0|0.0|1|0.8314561247825623
2274|2274|130000.0|2.0|2.0|2.0|39.0|2.0|2.0|2.0|2.0|0.0|0.0|50033.0|52440.0|52993.0|51546.0|52663.0|53737.0|3500.0|2000.0|0.0|2100.0|2100.0|2200.0|1|0.9178169965744019
2275|2275|50000.0|2.0|2.0|1.0|35.0|0.0|0.0|0.0|0.0|0.0|0.0|48658.0|50709.0|36114.0|23706.0|20166.0|19930.0|3000.0|2000.0|3005.0|700.0|1000.0|1000.0|0|0.6252997517585754
2276|2276|260000.0|2.0|1.0|1.0|35.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|5181.0|0.0|0.0|0.0|0.0|5181.0|0.0|0|0.581740140914917
2277|2277|150000.0|2.0|2.0|1.0|26.0|0.0|0.0|-1.0|-1.0|-2.0|-2.0|115786.0|123423.0|5250.0|0.0|0.0|0.0|10000.0|5250.0|0.0|0.0|0.0|0.0|0|0.712056577205658
2278|2278|70000.0|2.0|1.0|2.0|23.0|0.0|0.0|0.0|0.0|0.0|0.0|7531.0|8545.0|9588.0|10900.0|46462.0|47599.0|1145.0|1188.0|1500.0|36000.0|2000.0|1668.0|0|0.640021026134491
2279|2279|90000.0|2.0|1.0|2.0|30.0|2.0|2.0|3.0|3.0|3.0|3.0|750.0|750.0|750.0|750.0|2450.0|2150.0|0.0|0.0|0.0|2000.0|0.0|0.0|1|0.9609126448631287
2280|2280|270000.0|2.0|1.0|1.0|50.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|1363.0|0.0|6098.0|3500.0|7324.0|9466.0|0.0|6098.0|3500.0|7324.0|9466.0|2296.0|0|0.7149704098701477
2281|2281|130000.0|2.0|1.0|2.0|25.0|0.0|0.0|0.0|0.0|-2.0|-2.0|123945.0|127883.0|133400.0|0.0|0.0|0.0|6000.0|9000.0|0.0|0.0|0.0|0.0|0|0.7419388890266418
2282|2282|100000.0|1.0|1.0|2.0|33.0|2.0|0.0|0.0|0.0|0.0|0.0|101329.0|103532.0|100485.0|101552.0|100752.0|100652.0|3900.0|6000.0|3900.0|4100.0|17000.0|3750.0|1|0.837752103805542
2283|2283|270000.0|2.0|1.0|2.0|28.0|-1.0|-1.0|-1.0|-1.0|0.0|-1.0|15167.0|841.0|9842.0|7931.0|3412.0|1035.0|845.0|9896.0|7977.0|17.0|1040.0|1848.0|0|0.7891251444816589
2284|2284|120000.0|1.0|2.0|1.0|47.0|-1.0|-1.0|-1.0|0.0|0.0|-1.0|2486.0|151.0|2853.0|2896.0|1149.0|1758.0|260.0|5753.0|1153.0|3.0|1759.0|4084.0|0|0.5530165433883667
2285|2285|100000.0|1.0|2.0|2.0|30.0|2.0|4.0|4.0|4.0|3.0|2.0|89898.0|92422.0|95979.0|93580.0|91181.0|93563.0|4900.0|5900.0|0.0|0.0|4000.0|3200.0|1|0.9801202416419983
2286|2286|20000.0|2.0|1.0|3.0|22.0|2.0|0.0|0.0|0.0|0.0|0.0|14033.0|14993.0|16244.0|18300.0|18100.0|-1900.0|1500.0|1800.0|2800.0|0.0|0.0|1900.0|1|0.7971473336219788
2287|2287|80000.0|2.0|2.0|2.0|41.0|-1.0|2.0|2.0|2.0|2.0|2.0|66053.0|67397.0|68193.0|69465.0|70545.0|72233.0|3000.0|2500.0|3000.0|2500.0|3000.0|0.0|1|0.6500040888786316
2288|2288|80000.0|2.0|2.0|1.0|33.0|0.0|0.0|0.0|0.0|0.0|0.0|75564.0|77708.0|78888.0|80466.0|28186.0|28445.0|3406.0|3518.0|3558.0|1200.0|1100.0|1500.0|0|0.6996064782142639
2289|2289|70000.0|2.0|2.0|2.0|22.0|0.0|0.0|0.0|0.0|0.0|0.0|66748.0|52642.0|40934.0|34685.0|30166.0|29299.0|2049.0|1700.0|1446.0|1000.0|1044.0|1176.0|0|0.6494751572608948
2290|2290|20000.0|1.0|2.0|2.0|22.0|1.0|4.0|3.0|2.0|0.0|0.0|17456.0|16896.0|16345.0|15785.0|17018.0|18736.0|0.0|0.0|0.0|1500.0|2000.0|2000.0|1|0.9150286912918091
2291|2291|330000.0|1.0|1.0|1.0|54.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|41219.0|374.0|0.0|15900.0|8601.0|41219.0|374.0|0.0|15900.0|8601.0|38000.0|0|0.7802664041519165
2292|2292|40000.0|2.0|1.0|2.0|24.0|0.0|0.0|0.0|2.0|2.0|0.0|29782.0|32298.0|34610.0|35326.0|23489.0|11762.0|3000.0|3000.0|1500.0|0.0|1000.0|500.0|1|0.5347092747688293
2293|2293|160000.0|2.0|3.0|2.0|32.0|0.0|0.0|0.0|0.0|0.0|0.0|56099.0|41085.0|35673.0|28880.0|27678.0|25518.0|3000.0|3030.0|2000.0|5000.0|4000.0|3018.0|0|0.7266267538070679
2294|2294|130000.0|2.0|3.0|1.0|43.0|3.0|2.0|2.0|2.0|2.0|2.0|19085.0|18491.0|20579.0|19950.0|21625.0|21129.0|0.0|2400.0|0.0|2000.0|0.0|1800.0|1|0.9810200333595276
2295|2295|20000.0|2.0|3.0|1.0|36.0|0.0|0.0|2.0|0.0|0.0|0.0|21309.0|22693.0|20899.0|20014.0|19331.0|17176.0|3150.0|0.0|800.0|850.0|660.0|650.0|0|0.5247966051101685
2296|2296|240000.0|1.0|3.0|2.0|45.0|1.0|2.0|0.0|0.0|0.0|0.0|221341.0|213264.0|207403.0|201331.0|195040.0|188968.0|7000.0|7500.0|7300.0|7000.0|7000.0|5869.0|1|0.6526786684989929
2297|2297|170000.0|2.0|3.0|1.0|36.0|0.0|0.0|0.0|0.0|0.0|0.0|85780.0|80568.0|79823.0|79335.0|79506.0|80252.0|2906.0|3002.0|3000.0|3000.0|3500.0|3000.0|0|0.7716917395591736
2298|2298|120000.0|2.0|2.0|1.0|35.0|-1.0|-1.0|2.0|2.0|2.0|2.0|2415.0|11837.0|9754.0|24007.0|22299.0|31576.0|9886.0|0.0|20000.0|0.0|10000.0|0.0|0|0.6338736414909363
2299|2299|200000.0|2.0|3.0|1.0|48.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|119139.0|5844.0|3666.0|37005.0|47376.0|1292.0|5844.0|3694.0|37177.0|47376.0|1292.0|46626.0|0|0.9100503921508789
2300|2300|80000.0|2.0|3.0|1.0|49.0|0.0|0.0|0.0|0.0|0.0|0.0|79967.0|75920.0|73968.0|71919.0|59894.0|59405.0|2700.0|2875.0|3000.0|3000.0|4000.0|2500.0|0|0.7081713080406189
2301|2301|40000.0|2.0|1.0|2.0|27.0|-1.0|-1.0|0.0|0.0|0.0|-1.0|32540.0|14163.0|30107.0|31567.0|32583.0|31309.0|14163.0|20000.0|3000.0|3000.0|31749.0|0.0|0|0.7895002961158752
2302|2302|150000.0|2.0|3.0|1.0|45.0|0.0|0.0|0.0|0.0|0.0|0.0|59885.0|59054.0|60254.0|59604.0|60707.0|61988.0|2200.0|2200.0|2300.0|2213.0|2300.0|2245.0|0|0.7517809867858887
2303|2303|160000.0|2.0|2.0|2.0|28.0|-2.0|-2.0|-1.0|2.0|-1.0|-1.0|968.0|708.0|1841.0|441.0|3438.0|3046.0|710.0|1913.0|0.0|3456.0|3054.0|1224.0|0|0.6031786203384399
2304|2304|200000.0|2.0|1.0|1.0|34.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.5744897723197937
2305|2305|120000.0|1.0|2.0|1.0|40.0|0.0|0.0|0.0|0.0|0.0|0.0|35671.0|37073.0|38472.0|39510.0|40873.0|42082.0|2000.0|2000.0|2000.0|2000.0|2000.0|3000.0|0|0.6360507011413574
2306|2306|20000.0|2.0|2.0|2.0|22.0|1.0|2.0|2.0|0.0|0.0|0.0|15706.0|15757.0|15436.0|16331.0|10229.0|10250.0|1000.0|1000.0|1200.0|900.0|700.0|2300.0|1|0.7861756086349487
2307|2307|20000.0|1.0|3.0|2.0|36.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|416.0|0.0|832.0|0.0|832.0|1486.0|0.0|832.0|0.0|832.0|1486.0|0.0|0|0.6580236554145813
2308|2308|360000.0|2.0|1.0|1.0|35.0|1.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|558.0|1|0.6086738705635071
2309|2309|20000.0|2.0|2.0|2.0|55.0|0.0|0.0|0.0|0.0|0.0|0.0|16503.0|17512.0|18481.0|15495.0|15938.0|16680.0|1289.0|1258.0|1260.0|700.0|1000.0|2100.0|0|0.5788377523422241
2310|2310|80000.0|2.0|1.0|2.0|24.0|0.0|0.0|0.0|2.0|0.0|0.0|4711.0|5737.0|8818.0|8471.0|8644.0|8820.0|1266.0|3347.0|0.0|173.0|176.0|180.0|1|0.501850962638855
2311|2311|50000.0|1.0|2.0|2.0|26.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|581.0|581.0|581.0|581.0|581.0|581.0|581.0|581.0|581.0|581.0|581.0|581.0|0|0.6340673565864563
2312|2312|130000.0|2.0|2.0|2.0|28.0|2.0|0.0|0.0|0.0|0.0|0.0|7964.0|8976.0|9998.0|11007.0|11226.0|11460.0|1152.0|1174.0|1183.0|402.0|415.0|418.0|1|0.8116769790649414
2313|2313|240000.0|1.0|1.0|2.0|41.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|-317.0|63435.0|697.0|-3.0|635.0|1269.0|63752.0|700.0|0.0|638.0|1275.0|421.0|0|0.554473340511322
2314|2314|120000.0|1.0|3.0|1.0|59.0|0.0|0.0|0.0|0.0|0.0|-2.0|68646.0|68784.0|49933.0|51400.0|0.0|0.0|2144.0|1933.0|2400.0|0.0|0.0|0.0|0|0.5872986316680908
2315|2315|160000.0|2.0|2.0|2.0|38.0|-2.0|-2.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|68600.0|70000.0|0.0|0.0|0.0|68600.0|1400.0|0.0|0.0|0|0.8605737686157227
2316|2316|150000.0|2.0|1.0|2.0|30.0|-1.0|-1.0|-1.0|0.0|0.0|-1.0|7015.0|0.0|6700.0|6700.0|7427.0|13583.0|0.0|6700.0|0.0|727.0|13583.0|4973.0|0|0.7448661923408508
2317|2317|360000.0|1.0|1.0|2.0|27.0|-1.0|-1.0|-1.0|-1.0|0.0|0.0|759.0|5695.0|1390.0|8531.0|8531.0|-33.0|5702.0|1395.0|8531.0|0.0|0.0|0.0|0|0.7275372743606567
2318|2318|20000.0|1.0|2.0|2.0|23.0|1.0|2.0|0.0|0.0|0.0|-2.0|9352.0|9059.0|9823.0|10023.0|0.0|0.0|0.0|1000.0|200.0|0.0|0.0|0.0|1|0.6711577773094177
2319|2319|50000.0|1.0|2.0|1.0|49.0|0.0|0.0|0.0|0.0|0.0|0.0|35623.0|12601.0|10527.0|10679.0|10734.0|11550.0|1168.0|1500.0|1000.0|1000.0|1000.0|1000.0|0|0.5252336263656616
2320|2320|30000.0|2.0|3.0|1.0|47.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|6911.0|10507.0|4785.0|4567.0|11762.0|4209.0|10523.0|4790.0|4736.0|55762.0|4209.0|22815.0|0|0.7524949908256531
2321|2321|210000.0|1.0|1.0|2.0|30.0|-1.0|0.0|0.0|0.0|0.0|0.0|1060.0|3229.0|4107.0|5931.0|4665.0|6607.0|2200.0|1005.0|3208.0|2000.0|2000.0|49980.0|0|0.7516177892684937
2322|2322|130000.0|2.0|2.0|2.0|33.0|0.0|0.0|0.0|0.0|0.0|0.0|79579.0|70067.0|63951.0|57467.0|51614.0|46071.0|2702.0|2207.0|2000.0|1717.0|1770.0|1245.0|0|0.7504602074623108
2323|2323|360000.0|2.0|1.0|1.0|41.0|1.0|-1.0|-1.0|-2.0|-1.0|-1.0|0.0|105.0|0.0|0.0|71.0|77.0|105.0|0.0|0.0|71.0|77.0|100.0|1|0.5878288149833679
2324|2324|80000.0|1.0|4.0|1.0|29.0|0.0|0.0|0.0|0.0|0.0|0.0|80534.0|78179.0|79348.0|81099.0|80540.0|67069.0|3006.0|2641.0|2827.0|2671.0|2611.0|2417.0|0|0.7513707280158997
2325|2325|500000.0|1.0|2.0|2.0|67.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|4410.0|2662.0|2533.0|1821.0|2498.0|3622.0|2681.0|2547.0|1826.0|2505.0|3630.0|3099.0|0|0.7832497358322144
2326|2326|60000.0|1.0|2.0|2.0|28.0|0.0|0.0|0.0|0.0|0.0|2.0|42243.0|37131.0|38136.0|38903.0|41483.0|40257.0|7773.0|1628.0|1395.0|3210.0|0.0|2000.0|0|0.6053887009620667
2327|2327|280000.0|2.0|2.0|1.0|56.0|2.0|0.0|0.0|0.0|0.0|0.0|284128.0|284204.0|284041.0|283396.0|213294.0|213384.0|9970.0|10261.0|17003.0|7657.0|7750.0|7861.0|1|0.8086143136024475
2328|2328|100000.0|1.0|2.0|2.0|30.0|0.0|0.0|0.0|0.0|0.0|0.0|27869.0|29329.0|30294.0|31734.0|32323.0|33648.0|3500.0|3000.0|3500.0|1500.0|2000.0|2300.0|0|0.6606784462928772
2329|2329|300000.0|2.0|1.0|1.0|40.0|0.0|0.0|0.0|0.0|0.0|0.0|121603.0|125098.0|94769.0|112777.0|100323.0|87009.0|30000.0|25000.0|50007.0|10000.0|20000.0|30363.0|0|0.9143995046615601
2330|2330|390000.0|1.0|2.0|1.0|40.0|1.0|2.0|0.0|0.0|0.0|0.0|424244.0|395060.0|258372.0|261498.0|213003.0|102423.0|587.0|9500.0|30140.0|4235.0|1998.0|25226.0|1|0.7457139492034912
2331|2331|90000.0|2.0|2.0|1.0|50.0|0.0|0.0|-1.0|-1.0|-1.0|-1.0|76025.0|55440.0|11227.0|4000.0|5000.0|10327.0|10374.0|16926.0|4000.0|6000.0|10327.0|0.0|0|0.7490698099136353
2332|2332|360000.0|2.0|1.0|1.0|30.0|1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-6.0|1191.0|23812.0|3155.0|-140.0|27994.0|1197.0|23931.0|3171.0|0.0|28134.0|8402.0|0|0.6740266680717468
2333|2333|280000.0|2.0|2.0|2.0|36.0|0.0|0.0|0.0|0.0|0.0|0.0|91093.0|92775.0|81718.0|83347.0|85623.0|87252.0|3224.0|2965.0|2987.0|3623.0|3148.0|3194.0|0|0.777603805065155
2334|2334|60000.0|1.0|2.0|2.0|24.0|2.0|0.0|0.0|0.0|0.0|0.0|27019.0|25100.0|21023.0|16973.0|12410.0|11944.0|1686.0|2000.0|1000.0|1000.0|6000.0|5000.0|1|0.8496198654174805
2335|2335|180000.0|2.0|1.0|2.0|32.0|2.0|-1.0|-1.0|-1.0|-1.0|-1.0|326.0|2241.0|2579.0|326.0|1005.0|625.0|2241.0|2583.0|326.0|1005.0|625.0|605.0|1|0.6220014095306396
2336|2336|100000.0|2.0|1.0|2.0|30.0|0.0|0.0|-2.0|-1.0|0.0|0.0|41150.0|0.0|0.0|74550.0|75731.0|75975.0|0.0|0.0|74550.0|3000.0|3000.0|3500.0|0|0.7067393064498901
2337|2337|190000.0|2.0|1.0|2.0|28.0|0.0|0.0|0.0|0.0|0.0|0.0|141693.0|143464.0|146943.0|151905.0|153538.0|156664.0|5618.0|5795.0|7408.0|5645.0|5753.0|6370.0|0|0.7199748158454895
2338|2338|50000.0|1.0|1.0|2.0|23.0|0.0|0.0|0.0|-1.0|-1.0|0.0|11306.0|6657.0|3565.0|3820.0|1275.0|1275.0|1069.0|1240.0|3840.0|1275.0|0.0|0.0|0|0.629655659198761
2339|2339|90000.0|2.0|2.0|1.0|51.0|0.0|0.0|0.0|0.0|0.0|0.0|112577.0|105189.0|97048.0|88247.0|88564.0|90145.0|4000.0|3330.0|3087.0|3162.0|4496.0|4003.0|0|0.6519704461097717
2340|2340|350000.0|1.0|1.0|1.0|30.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|51672.0|31250.0|29178.0|29180.0|52550.0|43538.0|13113.0|12110.0|15044.0|32244.0|40218.0|112406.0|0|0.9431316256523132
2341|2341|20000.0|1.0|1.0|2.0|26.0|0.0|0.0|0.0|0.0|0.0|0.0|14554.0|15273.0|16616.0|16643.0|17372.0|18070.0|1260.0|1600.0|600.0|1000.0|1000.0|1000.0|0|0.5618967413902283
2342|2342|100000.0|2.0|3.0|1.0|40.0|2.0|2.0|0.0|0.0|0.0|0.0|13278.0|12773.0|16179.0|17597.0|18499.0|20531.0|0.0|3950.0|2000.0|1500.0|2500.0|4800.0|1|0.8626371622085571
2343|2343|100000.0|2.0|2.0|2.0|23.0|0.0|-1.0|-1.0|0.0|0.0|-1.0|11876.0|380.0|601.0|221.0|-159.0|567.0|380.0|601.0|0.0|581.0|1687.0|1542.0|0|0.6613796353340149
2344|2344|460000.0|1.0|4.0|2.0|28.0|-1.0|-1.0|0.0|-1.0|-1.0|-1.0|1358.0|55022.0|50394.0|3917.0|1695.0|22231.0|55071.0|1263.0|3934.0|1702.0|22238.0|513.0|0|0.8698919415473938
2345|2345|180000.0|2.0|2.0|1.0|44.0|-1.0|-1.0|-2.0|-2.0|-1.0|-1.0|33800.0|0.0|0.0|0.0|1972.0|0.0|0.0|0.0|0.0|1972.0|0.0|1800.0|0|0.5595070719718933
2346|2346|200000.0|2.0|1.0|2.0|47.0|-1.0|0.0|-1.0|-1.0|-1.0|-1.0|8172.0|20004.0|7737.0|8586.0|4291.0|52605.0|20003.0|9189.0|8586.0|4291.0|52605.0|21.0|0|0.714967668056488
2347|2347|180000.0|2.0|1.0|2.0|28.0|1.0|2.0|2.0|2.0|2.0|2.0|65054.0|57314.0|54485.0|59415.0|57110.0|19339.0|1568.0|4.0|8000.0|387.0|0.0|0.0|1|0.7778244614601135
2348|2348|420000.0|2.0|2.0|2.0|29.0|0.0|0.0|-1.0|0.0|-1.0|0.0|326239.0|318143.0|15926.0|4169.0|158062.0|156341.0|7108.0|17570.0|1000.0|158556.0|5000.0|5080.0|0|0.6877251863479614
2349|2349|120000.0|1.0|3.0|1.0|36.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|326.0|326.0|326.0|326.0|326.0|652.0|326.0|326.0|326.0|326.0|652.0|0.0|0|0.6899803280830383
2350|2350|220000.0|1.0|1.0|1.0|33.0|0.0|0.0|0.0|0.0|0.0|2.0|171182.0|175334.0|179024.0|183050.0|207481.0|204082.0|7000.0|6500.0|7000.0|27640.0|0.0|16000.0|0|0.7138216495513916
2351|2351|50000.0|1.0|3.0|1.0|59.0|0.0|0.0|-2.0|-2.0|-2.0|-2.0|51400.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.5276041030883789
2352|2352|180000.0|1.0|3.0|1.0|40.0|0.0|0.0|0.0|-1.0|0.0|0.0|105918.0|81091.0|-1659.0|111077.0|112738.0|115746.0|4400.0|0.0|112736.0|5000.0|5300.0|5000.0|0|0.7560052871704102
2353|2353|190000.0|1.0|3.0|2.0|54.0|0.0|0.0|0.0|0.0|0.0|0.0|142032.0|40883.0|42835.0|31982.0|36329.0|26964.0|5883.0|2835.0|5982.0|33329.0|1964.0|11849.0|0|0.6984776854515076
2354|2354|390000.0|1.0|1.0|2.0|47.0|1.0|-1.0|-1.0|-2.0|-1.0|-1.0|0.0|3760.0|0.0|0.0|123.0|0.0|3760.0|0.0|0.0|123.0|0.0|0.0|1|0.6485422253608704
2355|2355|50000.0|2.0|2.0|2.0|24.0|1.0|-2.0|-1.0|-1.0|0.0|0.0|0.0|0.0|51400.0|11330.0|12144.0|12938.0|0.0|51400.0|11330.0|1000.0|1000.0|1519.0|0|0.5922739505767822
2356|2356|30000.0|2.0|2.0|1.0|38.0|1.0|2.0|0.0|0.0|0.0|2.0|9033.0|8136.0|8339.0|8730.0|9386.0|3014.0|0.0|1000.0|1000.0|1300.0|0.0|1000.0|1|0.8140334486961365
2357|2357|20000.0|1.0|2.0|2.0|25.0|0.0|0.0|0.0|0.0|0.0|0.0|15006.0|16166.0|17160.0|16760.0|16760.0|0.0|1406.0|1400.0|0.0|0.0|0.0|0.0|0|0.5677816867828369
2358|2358|80000.0|2.0|2.0|1.0|44.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|40769.0|41150.0|0.0|0.0|0.0|0.0|2150.0|0.0|0.0|0.0|0.0|0.0|0|0.5438598990440369
2359|2359|10000.0|2.0|2.0|3.0|46.0|1.0|2.0|0.0|0.0|0.0|0.0|9532.0|9236.0|10047.0|8775.0|8984.0|7628.0|0.0|1006.0|1390.0|1000.0|1000.0|2000.0|1|0.7739787697792053
2360|2360|160000.0|2.0|2.0|2.0|26.0|1.0|2.0|2.0|2.0|-1.0|-1.0|5654.0|796.0|398.0|0.0|398.0|0.0|398.0|0.0|0.0|398.0|0.0|0.0|1|0.7939232587814331
2361|2361|50000.0|1.0|2.0|2.0|28.0|0.0|0.0|0.0|0.0|0.0|0.0|35277.0|34627.0|35096.0|9657.0|9617.0|9404.0|1800.0|1600.0|500.0|500.0|341.0|500.0|0|0.5957327485084534
2362|2362|420000.0|1.0|2.0|1.0|41.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|16657.0|2578.0|523.0|1855.0|14539.0|7647.0|2590.0|525.0|1864.0|14611.0|7685.0|26477.0|0|0.7707798480987549
2363|2363|50000.0|1.0|2.0|2.0|28.0|0.0|0.0|0.0|0.0|0.0|0.0|39103.0|40142.0|41462.0|42130.0|43011.0|43863.0|1667.0|1987.0|1655.0|1710.0|1719.0|1616.0|0|0.6277215480804443
2364|2364|160000.0|2.0|3.0|1.0|53.0|1.0|-2.0|-1.0|2.0|2.0|-2.0|0.0|0.0|3613.0|2722.0|0.0|0.0|0.0|3613.0|0.0|0.0|0.0|0.0|1|0.6953597664833069
2365|2365|210000.0|2.0|1.0|2.0|25.0|1.0|-2.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|0.5468657612800598
2366|2366|30000.0|2.0|2.0|2.0|26.0|0.0|0.0|0.0|0.0|0.0|0.0|27110.0|27460.0|29710.0|29452.0|11124.0|0.0|1455.0|3623.0|2000.0|1038.0|0.0|0.0|0|0.6185123324394226
2367|2367|100000.0|2.0|2.0|2.0|32.0|2.0|0.0|0.0|0.0|2.0|2.0|50332.0|52644.0|54905.0|58133.0|60197.0|59226.0|3000.0|3000.0|4000.0|3000.0|0.0|4300.0|1|0.855463981628418
2368|2368|200000.0|2.0|1.0|2.0|26.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|2364.0|442.0|33442.0|2140.0|964.0|2075.0|442.0|33448.0|2140.0|964.0|2075.0|7511.0|0|0.7985316514968872
2369|2369|210000.0|2.0|3.0|2.0|28.0|-1.0|-1.0|-2.0|-1.0|-1.0|-1.0|1082.0|0.0|0.0|232.0|0.0|150.0|0.0|0.0|232.0|0.0|150.0|81.0|0|0.5474437475204468
2370|2370|280000.0|2.0|2.0|2.0|34.0|-1.0|-1.0|2.0|-1.0|-1.0|-1.0|38.0|34163.0|32800.0|131200.0|3950.0|0.0|34163.0|0.0|131200.0|3950.0|0.0|716.0|0|0.7787966728210449
2371|2371|160000.0|2.0|1.0|2.0|27.0|-2.0|-2.0|-2.0|-2.0|-2.0|-2.0|717.0|3265.0|5105.0|3326.0|5482.0|2698.0|3269.0|5109.0|3328.0|5494.0|2864.0|2367.0|0|0.7026652693748474
2372|2372|70000.0|2.0|3.0|1.0|30.0|2.0|2.0|2.0|2.0|2.0|2.0|56448.0|57550.0|58008.0|58957.0|60367.0|61617.0|2600.0|2000.0|2500.0|2500.0|2400.0|2500.0|1|0.9440724849700928
2373|2373|120000.0|2.0|1.0|2.0|27.0|-1.0|-1.0|-2.0|-2.0|-2.0|-2.0|934.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0.5950217843055725
2374|2374|80000.0|2.0|1.0|2.0|26.0|-1.0|-1.0|-1.0|-1.0|-2.0|-1.0|4620.0|2991.0|1441.0|1608.0|1453.0|4287.0|2991.0|1500.0|1608.0|1453.0|4287.0|6000.0|0|0.6476104855537415
2375|2375|320000.0|2.0|2.0|2.0|33.0|0.0|0.0|0.0|0.0|0.0|0.0|91653.0|94037.0|108597.0|65913.0|43805.0|33263.0|10042.0|18832.0|2117.0|2076.0|5045.0|3754.0|0|0.8475338816642761
2376|2376|340000.0|1.0|1.0|2.0|31.0|0.0|0.0|0.0|0.0|0.0|0.0|342299.0|339883.0|335659.0|336498.0|321941.0|315006.0|14000.0|13000.0|13000.0|12000.0|12000.0|12000.0|0|0.627614438533783
2377|2377|10000.0|1.0|2.0|2.0|25.0|0.0|0.0|0.0|0.0|0.0|0.0|3684.0|4715.0|5785.0|7134.0|3535.0|4323.0|1100.0|1155.0|1500.0|1000.0|1000.0|1000.0|0|0.5371667742729187
2378|2378|80000.0|2.0|2.0|1.0|30.0|0.0|0.0|0.0|0.0|0.0|0.0|83093.0|78682.0|77416.0|53338.0|53749.0|51026.0|3204.0|3060.0|3000.0|2000.0|2000.0|8500.0|0|0.6944012641906738
2379|2379|90000.0|2.0|2.0|1.0|27.0|0.0|0.0|0.0|0.0|0.0|0.0|73849.0|70549.0|49858.0|43303.0|29888.0|24973.0|2900.0|2012.0|1603.0|1208.0|1000.0|707.0|0|0.6893625259399414
2380|2380|80000.0|2.0|2.0|2.0|24.0|0.0|0.0|0.0|0.0|0.0|-1.0|13118.0|11622.0|12011.0|3210.0|1651.0|2256.0|1500.0|1511.0|1000.0|1000.0|2256.0|924.0|0|0.6459137201309204
2381|2381|210000.0|2.0|1.0|1.0|41.0|1.0|-2.0|-1.0|-1.0|-2.0|-1.0|-28.0|-28.0|3330.0|0.0|0.0|300.0|0.0|3358.0|0.0|0.0|300.0|0.0|1|0.6088226437568665
2382|2382|120000.0|2.0|1.0|2.0|29.0|0.0|0.0|0.0|0.0|0.0|0.0|3706.0|101833.0|103108.0|100953.0|83739.0|51424.0|100000.0|5369.0|4014.0|1000.0|1000.0|1000.0|0|0.6670417189598083
